student_id,name,email,department,dept_code,year,semester,archetype_id,cgpa,sgpa_current,attendance_pct,backlog_count,programming_score,dsa_score,aptitude_score,logical_score,verbal_score,communication_score,core_ece_score,core_mech_score,projects_count,projects_avg_completion,internships_count,internships_tasks_completed,certifications_count,training_hours_total,online_problems_attempted,online_problems_solved,online_easy_solved,online_medium_solved,online_hard_solved,online_coding_accuracy,online_contest_rating,online_contests_count,online_coding_streak,software_skill_gaps,core_ece_skill_gaps,readiness_composite_score,is_placement_ready,c_completion,c_score,c++_completion,c++_score,java_completion,java_score,python_completion,python_score,javascript_completion,javascript_score,sql_completion,sql_score
SP2026CSE0067,Divya Chopra,divya.chopra67@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,8,3,7.93,8.12,83.3,0,60.8,54.6,73.0,61.2,76.4,82.2,24.4,31.0,1,79.4,1,2,2,85,100,75,34,27,14,75.0,1634,10,2,6,0,66.8,0,61.4,51.1,62.3,59.6,56.5,62.7,60.9,65.2,57.3,48.3,59.1,64.3
SP2026IT0068,Dev Sharma,dev.sharma68@skillpilot.edu,Information Technology (IT),IT,4,8,1,6.91,7.19,81.7,0,94.4,89.5,80.7,86.3,67.6,69.1,24.2,32.7,3,75.2,0,0,1,104,322,289,126,104,59,89.8,1994,20,29,0,0,80.4,1,95.0,100.0,100.0,93.3,91.2,94.0,86.2,93.1,99.6,92.2,93.4,75.1
SP2026IT0069,Neha Singh,neha.singh69@skillpilot.edu,Information Technology (IT),IT,3,6,2,8.35,8.34,79.9,0,67.6,78.4,97.2,85.2,42.1,47.9,36.3,27.1,2,77.4,1,4,2,59,246,213,86,86,41,86.6,1949,17,4,3,0,76.5,1,55.2,57.5,62.9,68.8,68.4,62.4,58.0,62.0,52.8,45.4,72.1,53.4
SP2026ECE0070,Aniket Agarwal,aniket.agarwal70@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,8,2,7.7,7.47,80.2,0,60.8,63.8,85.9,78.8,56.8,52.4,59.1,38.9,3,65.7,0,0,2,73,126,105,50,45,10,83.3,1738,12,31,5,3,68.5,0,54.5,56.6,64.5,51.6,55.8,53.9,55.8,70.2,41.0,69.0,51.5,69.0
SP2026CSE0071,Aditya Bhat,aditya.bhat71@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,5,1,7.57,7.49,73.8,0,90.9,94.9,90.7,95.2,63.0,61.7,26.9,24.2,3,77.3,0,0,1,96,665,534,274,237,23,80.3,2274,27,7,0,0,83.3,1,93.4,96.2,96.7,95.2,85.6,92.0,91.2,89.5,71.9,80.0,87.5,89.7
SP2026EEE0072,Ishaan Verma,ishaan.verma72@skillpilot.edu,Electrical and Electronics Engineering (EEE),EEE,4,7,7,6.03,5.92,77.8,1,36.4,43.8,63.6,54.8,64.1,59.8,62.7,46.5,1,82.8,1,4,2,88,60,49,22,17,10,81.7,1586,8,4,9,3,41.7,0,36.2,25.5,38.7,29.7,31.3,17.5,42.0,18.4,13.4,12.6,13.2,24.0
SP2026AIM0073,Rahul Agarwal,rahul.agarwal73@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,3,6,1,7.14,7.4,77.4,1,93.9,89.6,83.7,89.6,77.9,77.5,24.1,26.4,3,88.0,2,4,1,115,383,296,152,103,41,77.3,2090,24,12,0,0,74.2,1,90.0,69.2,88.5,97.2,89.4,99.5,95.5,91.9,82.1,81.1,77.7,85.3
SP2026IT0074,Anushka Sharma,anushka.sharma74@skillpilot.edu,Information Technology (IT),IT,4,7,2,7.34,7.15,78.8,0,80.9,72.9,99.2,91.8,41.5,41.3,26.0,16.1,1,78.0,1,3,2,66,199,166,84,67,15,83.4,1895,16,22,2,0,71.6,1,81.3,63.7,80.5,83.9,87.2,82.3,80.1,84.8,85.3,86.6,62.3,59.3
SP2026ECE0075,Dev Banerjee,dev.banerjee75@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,8,1,6.79,7.01,82.5,1,93.0,85.0,81.8,87.5,60.1,68.4,67.7,42.3,2,92.3,1,4,3,79,373,310,164,113,33,83.1,2072,21,27,1,2,68.7,0,75.5,72.2,75.5,61.7,98.2,74.3,70.9,79.7,100.0,79.0,70.1,83.9
SP2026AID0076,Deepika Chopra,deepika.chopra76@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,3,6,5,8.09,8.27,80.8,0,97.2,78.1,64.7,65.1,78.0,73.0,38.9,25.6,4,89.7,0,0,6,144,268,215,91,92,32,80.2,1894,17,30,1,0,81.6,1,97.7,93.1,93.3,100.0,100.0,94.0,100.0,94.2,78.8,100.0,100.0,86.3
SP2026CSE0077,Aditi Sen,aditi.sen77@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,6,2,8.05,7.68,78.4,0,81.7,66.0,91.8,80.3,39.4,38.7,20.5,28.8,1,65.1,0,0,2,66,129,102,50,38,14,79.1,1767,13,27,3,0,64.0,0,85.8,60.4,84.7,75.4,73.8,75.2,75.3,76.5,66.0,75.1,63.8,81.4
SP2026AIM0078,Gaurav Kapoor,gaurav.kapoor78@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,4,7,1,6.52,6.43,73.1,0,96.1,96.4,79.4,91.0,58.8,58.0,42.6,27.9,2,92.5,1,4,2,111,648,511,237,184,90,78.9,2264,23,1,0,0,82.5,1,100.0,94.4,89.2,93.1,94.0,96.8,100.0,89.4,99.7,77.5,85.2,100.0
SP2026EEE0079,Riya Agarwal,riya.agarwal79@skillpilot.edu,Electrical and Electronics Engineering (EEE),EEE,3,6,0,9.53,9.44,97.8,0,45.6,24.4,86.7,63.6,78.7,78.4,73.6,37.2,1,69.7,0,0,1,66,79,66,27,27,12,83.5,1373,8,8,9,2,58.6,0,47.5,40.8,40.4,54.8,44.1,32.5,38.9,45.1,24.0,43.8,29.3,32.7
SP2026EEE0080,Yash Pillai,yash.pillai80@skillpilot.edu,Electrical and Electronics Engineering (EEE),EEE,3,6,5,7.42,7.38,86.2,0,80.8,69.5,68.1,71.8,74.8,79.4,66.6,41.0,5,91.7,1,3,6,120,204,181,85,75,21,88.7,1790,16,3,3,2,78.0,1,75.3,55.8,59.0,77.0,77.5,66.5,73.6,63.1,79.3,89.1,68.5,57.7
SP2026AID0081,Marcus Pillai,marcus.pillai81@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,4,7,5,7.36,7.35,85.1,0,83.6,74.4,79.6,80.7,90.3,86.7,22.7,32.9,4,94.2,0,0,3,130,223,194,101,71,22,87.0,1857,17,3,2,0,81.9,1,91.0,87.9,84.2,86.4,81.7,84.8,90.8,77.5,76.1,77.2,60.3,91.3
SP2026AIM0082,Dev Kapoor,dev.kapoor82@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,3,6,0,9.46,9.78,94.1,0,48.0,51.3,81.7,65.9,76.1,78.8,44.1,34.4,2,76.9,1,2,2,75,93,74,31,30,13,79.6,1607,11,10,7,0,71.7,1,27.7,47.9,55.6,42.5,47.8,48.9,50.8,50.7,42.7,43.4,56.0,47.9
SP2026AIM0083,Rohan Sharma,rohan.sharma83@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,3,6,2,7.27,7.6,78.7,0,71.8,76.9,94.1,90.3,45.5,53.2,27.4,30.1,3,74.0,0,0,3,81,157,127,55,54,18,80.9,1882,17,45,3,0,73.4,1,70.1,79.3,68.8,77.2,79.4,68.2,71.8,64.0,55.6,68.6,74.2,77.3
SP2026ECE0084,Pranav Sen,pranav.sen84@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,3,6,2,7.43,7.32,86.2,0,63.4,58.5,89.5,80.5,38.9,44.5,62.5,30.3,1,61.0,1,4,1,89,265,199,97,82,20,75.1,1757,16,36,5,3,66.9,0,59.0,65.5,58.3,57.6,44.8,40.8,56.0,52.9,57.2,41.6,46.1,45.8
SP2026CSE0085,Marcus Das,marcus.das85@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,8,0,9.15,9.1,90.4,0,51.8,55.9,79.5,67.9,70.7,68.4,43.6,22.7,2,70.3,1,2,2,71,95,86,45,31,10,90.5,1671,10,2,7,0,70.9,1,60.8,53.8,51.4,52.5,45.6,52.6,45.6,53.4,56.0,34.0,55.8,57.5
SP2026ECE0086,Ananya Banerjee,ananya.banerjee86@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,3,6,3,8.26,8.57,81.2,0,47.7,52.3,76.9,65.9,70.2,70.8,93.5,33.1,3,75.5,0,0,3,44,93,79,37,29,13,84.9,1658,14,1,7,0,65.2,0,88.6,98.5,90.4,97.0,23.8,28.2,30.4,48.9,50.6,52.4,33.0,44.9
SP2026CIV0087,Pranav Sharma,pranav.sharma87@skillpilot.edu,Civil Engineering,CIVIL,3,6,0,9.37,9.42,91.9,0,29.5,16.6,75.9,49.4,83.8,77.4,26.9,76.1,1,73.4,1,2,1,75,92,76,36,28,12,82.6,1326,2,3,10,0,58.4,0,29.9,21.5,16.1,9.0,27.4,8.0,26.2,36.0,15.6,20.3,26.1,15.2
SP2026IT0088,Neha Bhat,neha.bhat88@skillpilot.edu,Information Technology (IT),IT,3,6,2,8.22,8.41,86.5,0,78.8,65.3,90.7,77.3,51.5,53.0,29.0,21.1,1,82.3,0,0,2,86,229,174,71,62,41,76.0,1746,16,41,3,0,66.7,0,54.9,74.2,76.1,79.1,85.1,78.5,78.6,84.8,70.3,80.9,66.6,61.6
SP2026IT0089,Siddharth Das,siddharth.das89@skillpilot.edu,Information Technology (IT),IT,3,5,2,7.21,7.1,80.9,0,82.0,77.7,98.0,92.2,51.4,50.5,43.7,28.2,1,79.0,0,0,1,56,149,125,50,46,29,83.9,1898,17,25,2,0,66.9,0,73.5,72.9,72.9,87.8,77.9,83.9,81.4,85.6,86.2,66.2,76.1,63.1
SP2026AID0090,Ananya Das,ananya.das90@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,4,7,7,6.31,6.61,72.9,1,56.4,48.0,58.1,50.6,60.3,61.6,32.9,20.6,3,65.8,1,4,1,70,46,37,17,15,5,80.4,1597,11,0,6,0,50.9,0,39.9,35.9,57.0,50.3,55.6,60.8,49.0,50.7,63.7,49.5,45.6,65.3
SP2026ECE0091,Manish Patel,manish.patel91@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,3,5,5,7.86,7.98,81.8,0,78.3,71.2,67.3,70.7,86.4,82.1,71.8,35.2,3,88.4,1,3,4,93,183,166,79,73,14,90.7,1851,15,39,3,2,78.8,1,63.6,70.5,72.9,64.4,80.7,70.9,57.4,70.2,57.9,74.4,82.3,84.7
SP2026AIM0092,Pranav Verma,pranav.verma92@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,4,8,7,6.67,6.57,77.2,1,58.3,53.4,60.4,58.6,63.1,60.6,39.1,33.2,1,77.7,0,0,3,73,36,32,12,13,7,88.9,1638,11,6,6,0,41.4,0,46.0,38.8,60.1,53.9,63.7,56.3,54.9,54.2,57.2,59.8,47.8,60.8
SP2026AID0093,Kavya Kumar,kavya.kumar93@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,4,7,6,9.53,9.54,92.3,0,98.3,94.5,93.9,89.7,81.1,83.5,40.0,27.3,3,98.2,2,5,3,104,383,329,149,135,45,85.9,2128,23,40,0,0,94.4,1,96.2,83.3,100.0,91.1,100.0,92.7,97.2,90.4,100.0,100.0,91.4,80.1
SP2026ECE0094,Marcus Iyer,marcus.iyer94@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,3,5,1,6.5,6.29,73.9,0,92.9,85.3,86.1,86.3,73.3,71.0,55.4,39.1,3,81.9,1,4,1,98,690,515,241,201,73,74.6,2099,20,27,1,3,84.0,1,54.5,55.2,54.5,52.2,72.0,85.9,76.9,86.7,95.7,76.7,83.4,81.1
SP2026IT0095,Siddharth Banerjee,siddharth.banerjee95@skillpilot.edu,Information Technology (IT),IT,4,8,3,8.16,8.25,85.4,0,71.9,49.5,78.5,62.8,80.7,81.2,20.2,31.6,1,73.9,0,0,2,60,121,102,54,38,10,84.3,1677,15,13,5,0,62.7,0,64.4,53.9,75.2,76.1,65.7,66.8,66.4,72.6,52.4,50.7,79.1,70.6
SP2026ECE0096,Vikram Verma,vikram.verma96@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,7,5,7.89,8.09,87.8,0,88.5,78.0,75.5,72.0,91.3,87.6,62.6,29.4,5,85.5,1,3,6,102,303,250,104,100,46,82.5,1916,15,1,1,3,83.8,1,64.7,59.9,54.4,59.6,93.6,70.0,72.7,72.9,97.0,75.5,69.9,78.3
SP2026IT0097,Rahul Singh,rahul.singh97@skillpilot.edu,Information Technology (IT),IT,4,8,4,8.37,8.13,83.9,0,93.7,87.8,87.3,84.3,77.4,81.4,44.0,18.0,3,72.9,1,3,2,56,494,399,193,155,51,80.8,2117,20,14,0,0,89.4,1,97.2,85.4,95.0,92.0,89.7,90.7,93.8,98.7,77.7,69.4,72.9,99.0
SP2026AID0098,Vikram Iyer,vikram.iyer98@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,4,7,2,7.86,7.84,87.3,0,75.3,62.4,94.3,80.6,51.2,43.0,43.2,23.4,2,65.7,1,4,2,85,148,127,63,47,17,85.8,1738,13,38,4,0,72.9,1,68.5,66.0,68.3,79.2,67.5,70.5,69.8,77.7,76.5,57.6,64.2,53.6
SP2026CSE0099,Rahul Das,rahul.das99@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,6,1,6.7,6.58,79.9,1,91.5,86.7,84.7,89.2,70.9,74.2,20.9,22.1,3,86.0,0,0,3,94,362,317,155,130,32,87.6,2054,22,28,0,0,68.5,1,84.8,88.9,87.1,88.4,91.2,94.8,89.4,88.6,75.6,77.1,66.5,95.0
SP2026AIM0100,Aarav Kapoor,aarav.kapoor100@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,4,7,2,8.2,7.81,87.6,0,75.1,73.9,91.6,82.2,40.5,39.3,38.4,22.8,3,80.2,1,3,3,87,247,201,88,74,39,81.4,1831,15,19,3,0,78.0,1,54.0,66.1,73.3,76.9,74.0,71.6,67.9,80.7,50.9,84.1,60.0,54.5
SP2026CSE0101,Aarav Chopra,aarav.chopra101@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,5,3,8.9,8.79,87.0,0,59.0,60.6,68.0,68.5,70.2,69.0,21.8,24.4,1,84.4,0,0,2,89,91,68,29,30,9,74.7,1665,15,12,5,0,62.5,0,37.3,57.3,52.8,56.5,66.3,64.1,51.9,61.2,60.1,53.3,38.3,50.9
SP2026CSE0102,Gaurav Reddy,gaurav.reddy102@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,5,2,7.42,7.17,81.3,0,68.3,73.7,86.1,83.0,36.8,42.5,39.3,20.0,3,61.5,1,4,1,84,260,211,87,84,40,81.2,1861,18,42,3,0,75.5,1,69.8,71.5,66.2,63.0,70.7,65.3,60.7,72.9,60.3,58.6,53.6,67.7
SP2026IT0103,Siddharth Singh,siddharth.singh103@skillpilot.edu,Information Technology (IT),IT,3,6,4,7.63,7.41,85.7,0,88.7,82.3,82.3,84.5,78.5,76.9,41.4,30.5,2,64.7,1,4,1,79,429,367,169,140,58,85.5,1996,22,5,1,0,82.7,1,65.2,96.5,81.9,81.1,80.6,83.4,79.3,89.7,77.3,80.8,85.5,84.4
SP2026ECE0104,Aarav Rao,aarav.rao104@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,8,3,8.69,9.04,85.1,0,61.3,57.5,80.8,75.9,84.0,75.3,92.0,26.4,3,65.8,1,2,1,73,72,57,27,25,5,79.2,1671,14,6,6,0,75.8,1,95.4,94.7,92.4,93.4,60.8,51.2,39.9,64.0,55.5,53.9,59.3,54.9
SP2026MEC0105,Yash Joshi,yash.joshi105@skillpilot.edu,Mechanical Engineering,MECH,4,7,6,9.02,8.68,93.0,0,72.1,79.3,82.8,79.3,85.7,88.6,27.2,77.2,4,90.1,1,4,4,101,452,350,189,151,10,77.4,2046,22,36,3,0,86.5,1,67.1,67.1,50.4,63.2,52.6,56.4,78.2,55.8,56.1,57.6,67.1,67.0
SP2026IT0106,Sneha Iyer,sneha.iyer106@skillpilot.edu,Information Technology (IT),IT,4,8,4,7.42,7.34,84.5,0,93.3,78.0,75.1,78.7,85.3,84.5,43.3,17.4,3,79.4,1,2,2,73,298,269,129,98,42,90.3,1946,17,10,1,0,83.9,1,70.1,94.0,90.4,91.6,94.1,92.4,87.3,89.4,82.1,73.0,71.2,88.3
SP2026CSE0107,Tarun Bhat,tarun.bhat107@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,6,3,8.08,8.24,85.5,0,62.7,57.9,81.7,73.9,73.0,72.7,28.1,33.5,2,68.6,0,0,2,50,109,81,39,36,6,74.3,1676,11,7,6,0,65.7,0,39.3,66.3,56.3,59.9,66.4,66.7,54.7,55.5,70.9,70.1,68.1,66.4
SP2026CSE0108,Sanjay Chopra,sanjay.chopra108@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,5,1,7.2,7.37,74.4,0,91.8,94.8,87.3,88.1,76.0,73.5,36.6,15.9,2,84.3,0,0,1,84,748,592,295,261,36,79.1,2252,23,2,0,0,79.2,1,77.0,97.7,88.8,97.5,90.9,93.7,98.1,90.6,87.7,69.9,73.8,100.0
SP2026CSE0109,Varun Kumar,varun.kumar109@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,7,2,7.4,7.72,82.2,0,70.0,69.9,92.8,88.6,60.9,59.2,26.4,22.7,1,63.8,1,4,1,45,279,218,104,91,23,78.1,1892,20,15,4,0,70.9,1,59.6,65.0,67.7,66.4,70.9,68.3,62.4,71.1,65.3,68.9,52.1,49.8
SP2026MEC0110,Rohan Nair,rohan.nair110@skillpilot.edu,Mechanical Engineering,MECH,3,5,0,9.33,9.71,95.2,0,24.6,32.4,80.9,65.5,70.8,63.8,37.6,76.2,1,62.1,0,0,1,79,62,50,24,20,6,80.6,1482,7,10,10,0,54.5,0,0.5,2.4,26.9,4.3,29.2,16.0,22.3,6.0,13.1,16.2,5.3,7.5
SP2026MEC0111,Riya Gupta,riya.gupta111@skillpilot.edu,Mechanical Engineering,MECH,3,6,0,9.73,9.7,97.9,0,36.3,21.6,82.3,56.9,79.4,74.7,28.6,86.0,1,70.4,0,0,2,42,59,45,19,18,8,76.3,1437,5,8,10,0,54.8,0,24.8,38.0,45.0,17.9,26.6,42.2,38.3,21.3,17.1,21.6,43.4,35.4
SP2026AID0112,Aniket Das,aniket.das112@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,3,6,6,9.63,9.34,92.7,0,93.8,89.9,91.1,87.3,85.5,79.4,28.1,28.0,4,96.3,1,5,5,150,434,323,158,118,47,74.4,2073,19,11,0,0,92.3,1,100.0,88.6,95.7,87.9,99.4,88.3,96.6,91.7,79.6,95.7,84.4,90.7
SP2026CSE0113,Marcus Singh,marcus.singh113@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,5,3,8.5,8.17,91.3,0,65.4,52.3,73.6,66.3,76.9,78.8,35.0,19.9,1,64.6,0,0,3,62,119,108,57,45,6,90.8,1691,12,22,5,0,62.5,0,72.6,42.1,62.9,59.9,67.5,66.0,67.9,65.7,68.0,46.6,56.3,60.7
SP2026IT0114,Pranav Kulkarni,pranav.kulkarni114@skillpilot.edu,Information Technology (IT),IT,3,5,6,8.58,8.22,90.2,0,92.5,98.8,89.0,97.8,86.0,87.7,22.7,29.6,4,94.3,2,5,5,136,441,327,148,118,61,74.1,2143,24,41,0,0,92.9,1,84.9,95.8,98.4,87.8,87.7,87.2,84.6,91.0,95.4,93.3,74.8,89.1
SP2026IT0115,Gaurav Sharma,gaurav.sharma115@skillpilot.edu,Information Technology (IT),IT,3,5,1,6.59,6.98,75.6,0,98.4,83.9,80.7,83.7,72.1,69.5,24.4,21.6,2,84.6,2,4,2,117,712,541,289,214,38,76.0,2185,26,4,1,0,83.8,1,100.0,83.9,100.0,94.9,98.1,93.4,100.0,100.0,100.0,85.8,100.0,83.3
SP2026AID0116,Deepika Sen,deepika.sen116@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,4,8,4,8.21,8.36,84.8,0,95.1,81.9,72.7,73.1,73.5,71.3,40.7,21.1,1,82.8,1,4,1,70,407,307,129,117,61,75.4,1996,21,20,1,0,77.8,1,97.3,75.2,100.0,98.6,100.0,96.6,87.5,97.3,86.2,95.1,88.4,70.3
SP2026AID0117,Aniket Joshi,aniket.joshi117@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,4,8,0,9.57,9.72,95.5,0,38.6,48.8,82.8,65.7,66.5,65.3,28.0,23.8,1,64.1,0,0,3,60,49,42,22,18,2,85.7,1598,9,1,8,0,58.9,0,24.5,44.8,38.3,31.3,29.1,43.3,29.5,36.0,16.6,27.3,38.3,44.8
SP2026AIM0118,Pooja Kumar,pooja.kumar118@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,4,8,5,8.14,8.06,82.4,0,92.2,80.2,74.3,81.1,69.8,77.3,36.1,30.3,4,98.7,1,3,4,122,310,239,127,94,18,77.1,1897,18,8,1,0,84.3,1,79.5,83.3,85.3,94.9,93.1,86.0,84.0,95.6,95.1,78.6,89.9,94.9
SP2026AIM0119,Marcus Gupta,marcus.gupta119@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,3,5,2,7.64,7.4,87.8,0,73.7,76.7,93.9,83.2,53.3,50.8,38.5,29.2,1,80.6,0,0,2,65,167,150,62,64,24,89.8,1892,18,21,3,0,66.0,0,66.0,71.8,65.3,77.1,79.6,78.3,75.1,65.7,53.8,53.9,67.3,62.3
SP2026ECE0120,Neha Kumar,neha.kumar120@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,7,5,8.48,8.66,87.9,0,83.7,74.2,78.9,72.0,86.3,89.4,56.7,43.0,3,97.9,0,0,4,135,248,195,89,74,32,78.6,1861,17,28,2,3,81.0,1,56.5,58.0,55.2,51.3,72.2,91.1,88.1,64.1,93.7,82.2,63.4,61.3
SP2026AIM0121,Rohan Nair,rohan.nair121@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,3,6,5,7.78,7.93,81.5,0,91.4,81.0,73.4,71.5,74.9,76.7,29.6,19.5,5,92.5,1,3,5,84,336,250,121,105,24,74.4,1918,18,45,1,0,82.8,1,69.2,91.9,90.9,95.4,94.9,87.3,90.7,90.7,87.7,75.0,88.5,89.6
SP2026AIM0122,Alex Kumar,alex.kumar122@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,3,5,4,7.02,7.18,80.9,0,94.5,85.3,75.7,82.4,71.1,75.0,37.4,27.0,3,64.2,0,0,3,58,500,384,189,145,50,76.8,2028,22,5,1,0,79.1,1,99.3,79.2,86.8,90.4,99.9,86.7,86.5,88.9,90.2,74.7,85.1,97.7
SP2026AIM0123,Varun Verma,varun.verma123@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,4,8,7,6.83,6.64,77.9,1,60.3,49.7,58.9,51.4,57.9,61.1,28.6,27.8,2,71.9,0,0,2,83,52,41,19,14,8,78.8,1634,9,4,6,0,44.9,0,67.8,51.0,62.5,65.8,62.6,52.9,66.8,61.2,68.8,50.4,67.5,65.4
SP2026CSE0124,Alex Kulkarni,alex.kulkarni124@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,8,6,9.21,9.34,87.1,0,95.7,93.0,85.7,85.8,85.6,85.8,22.4,17.1,3,96.2,1,4,5,140,253,224,121,80,23,88.5,2042,21,43,0,0,91.1,1,97.4,93.4,100.0,90.3,87.7,90.3,91.0,96.9,73.4,86.6,100.0,97.6
SP2026ECE0125,Kavya Iyer,kavya.iyer125@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,3,5,6,8.96,9.24,88.7,0,85.7,94.4,86.3,91.0,81.9,86.9,81.4,29.0,4,92.2,1,5,5,116,530,471,193,191,87,88.9,2165,24,2,1,1,91.5,1,87.6,75.5,83.0,86.5,83.9,70.0,85.2,92.3,80.8,78.7,93.6,77.8
SP2026ECE0126,Ananya Menon,ananya.menon126@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,3,6,2,8.1,8.13,87.4,0,62.2,65.7,100.0,82.2,44.4,47.7,65.8,37.6,1,81.0,1,4,1,51,206,167,91,69,7,81.1,1772,15,7,5,2,69.0,1,67.2,62.8,57.3,66.7,62.9,42.1,43.9,62.4,57.9,54.3,39.4,56.1
SP2026EEE0127,Sanjay Sharma,sanjay.sharma127@skillpilot.edu,Electrical and Electronics Engineering (EEE),EEE,3,5,0,9.59,9.97,88.4,0,28.6,36.0,82.9,66.5,74.0,70.3,77.4,34.7,1,64.9,1,2,1,40,83,73,29,27,17,88.0,1542,10,9,9,1,61.5,0,9.6,24.3,32.2,7.3,21.0,31.6,11.3,31.8,18.5,32.0,38.0,27.4
SP2026AID0128,Bhavya Joshi,bhavya.joshi128@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,3,6,4,7.47,7.41,76.6,0,83.4,85.0,84.2,83.3,73.3,80.4,23.3,30.8,1,60.2,0,0,1,85,368,292,155,114,23,79.3,2043,21,45,2,0,73.1,1,62.9,63.4,78.3,81.7,77.7,77.9,85.9,83.8,83.5,79.9,61.5,87.4
SP2026AID0129,Divya Reddy,divya.reddy129@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,3,5,6,9.68,9.47,90.6,0,96.9,96.3,83.9,90.5,75.3,82.0,44.2,24.5,4,92.1,2,5,5,151,366,277,129,99,49,75.7,2043,22,12,0,0,93.0,1,77.4,72.9,96.2,89.9,91.1,95.1,97.3,94.8,98.0,100.0,79.9,75.7
SP2026AIM0130,Divya Kulkarni,divya.kulkarni130@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,3,6,3,8.48,8.28,92.5,0,57.4,61.7,75.5,65.3,72.4,69.8,29.0,20.4,1,81.3,1,3,1,88,79,67,35,27,5,84.8,1732,16,9,5,0,67.5,1,64.1,52.6,57.3,52.6,54.8,56.7,62.9,52.4,48.9,48.6,32.9,47.3
SP2026AIM0131,Harsh Sen,harsh.sen131@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,3,6,3,7.86,7.7,93.9,0,70.1,54.8,72.5,67.7,77.1,68.8,26.0,26.2,2,66.0,0,0,1,70,176,139,58,55,26,79.0,1701,15,2,5,0,65.3,0,79.3,61.4,62.6,72.0,63.5,74.3,71.4,72.0,45.2,67.1,58.6,69.3
SP2026ECE0132,Marcus Menon,marcus.menon132@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,3,6,5,7.67,7.93,87.2,0,82.7,78.7,72.0,71.4,73.5,69.4,64.9,37.4,5,96.6,0,0,5,110,269,218,108,92,18,81.0,1945,21,14,2,2,79.7,1,68.4,67.5,60.6,69.4,75.3,72.5,59.6,70.8,73.6,75.3,86.8,74.2
SP2026EEE0133,Sanjay Pillai,sanjay.pillai133@skillpilot.edu,Electrical and Electronics Engineering (EEE),EEE,4,8,1,7.65,7.46,73.0,1,88.5,78.3,93.1,82.4,61.0,63.4,62.2,34.1,2,84.5,1,4,2,107,493,391,173,139,79,79.3,2058,20,34,1,3,70.4,1,86.1,77.9,75.5,86.1,75.0,84.3,87.9,93.0,79.1,74.2,68.2,91.2
